#  E (eV)   dos(E)     Int dos(E) EFermi =    6.171 eV
  -2.248  0.3632E-02  0.1706E+01
  -2.238  0.2779E-02  0.1706E+01
  -2.228  0.9617E-01  0.1707E+01
  -2.218  0.4529E+00  0.1711E+01
  -2.208  0.2897E+00  0.1714E+01
  -2.198  0.7863E-01  0.1715E+01
  -2.188  0.3871E+00  0.1719E+01
  -2.178  0.4288E+00  0.1723E+01
  -2.168  0.4354E+00  0.1727E+01
  -2.158  0.3756E+00  0.1731E+01
  -2.148  0.4923E-01  0.1732E+01
  -2.138  0.2370E-02  0.1732E+01
  -2.128  0.6764E-01  0.1732E+01
  -2.118  0.4142E+00  0.1736E+01
  -2.108  0.3433E+00  0.1740E+01
  -2.098  0.3861E-01  0.1740E+01
  -2.088  0.1643E-01  0.1740E+01
  -2.078  0.3402E+00  0.1744E+01
  -2.068  0.1063E+01  0.1754E+01
  -2.058  0.8241E+00  0.1763E+01
  -2.048  0.3273E+00  0.1766E+01
  -2.038  0.1069E+00  0.1767E+01
  -2.028  0.4315E+00  0.1771E+01
  -2.018  0.3215E+00  0.1775E+01
  -2.008  0.3420E-01  0.1775E+01
  -1.998  0.7448E-01  0.1776E+01
  -1.988  0.4248E+00  0.1780E+01
  -1.978  0.3300E+00  0.1783E+01
  -1.968  0.4080E-01  0.1784E+01
  -1.958  0.1485E+00  0.1785E+01
  -1.948  0.4866E+00  0.1790E+01
  -1.938  0.3027E+00  0.1793E+01
  -1.928  0.5053E+00  0.1798E+01
  -1.918  0.6790E+00  0.1805E+01
  -1.908  0.4148E+00  0.1809E+01
  -1.898  0.8653E-01  0.1810E+01
  -1.888  0.3221E+00  0.1813E+01
  -1.878  0.4325E+00  0.1817E+01
  -1.868  0.1299E+00  0.1819E+01
  -1.858  0.3821E+00  0.1823E+01
  -1.848  0.3870E+00  0.1826E+01
  -1.838  0.2021E+00  0.1828E+01
  -1.828  0.4873E+00  0.1833E+01
  -1.818  0.2787E+00  0.1836E+01
  -1.808  0.4804E+00  0.1841E+01
  -1.798  0.7879E+00  0.1849E+01
  -1.788  0.7910E+00  0.1857E+01
  -1.778  0.5054E+00  0.1862E+01
  -1.768  0.4880E+00  0.1867E+01
  -1.758  0.5014E+00  0.1872E+01
  -1.748  0.5769E+00  0.1877E+01
  -1.738  0.5971E+00  0.1883E+01
  -1.728  0.6698E+00  0.1890E+01
  -1.718  0.7506E+00  0.1898E+01
  -1.708  0.8537E+00  0.1906E+01
  -1.698  0.1003E+01  0.1916E+01
  -1.688  0.1241E+01  0.1929E+01
  -1.678  0.1779E+01  0.1946E+01
  -1.668  0.3421E+01  0.1981E+01
  -1.658  0.4069E+01  0.2021E+01
  -1.648  0.1891E+01  0.2040E+01
  -1.638  0.1011E+01  0.2050E+01
  -1.628  0.8039E+00  0.2058E+01
  -1.618  0.6965E+00  0.2065E+01
  -1.608  0.6111E+00  0.2071E+01
  -1.598  0.5781E+00  0.2077E+01
  -1.588  0.5292E+00  0.2082E+01
  -1.578  0.4709E+00  0.2087E+01
  -1.568  0.5055E+00  0.2092E+01
  -1.558  0.3869E+00  0.2096E+01
  -1.548  0.4873E+00  0.2101E+01
  -1.538  0.4385E+00  0.2105E+01
  -1.528  0.8842E+00  0.2114E+01
  -1.518  0.6592E+00  0.2121E+01
  -1.508  0.3284E+00  0.2124E+01
  -1.498  0.4698E+00  0.2129E+01
  -1.488  0.1934E+00  0.2131E+01
  -1.478  0.4390E+00  0.2135E+01
  -1.468  0.3222E+00  0.2138E+01
  -1.458  0.1831E+00  0.2140E+01
  -1.448  0.4858E+00  0.2145E+01
  -1.438  0.2182E+00  0.2147E+01
  -1.428  0.1888E+00  0.2149E+01
  -1.418  0.4887E+00  0.2154E+01
  -1.408  0.2013E+00  0.2156E+01
  -1.398  0.3630E+00  0.2160E+01
  -1.388  0.9648E+00  0.2169E+01
  -1.378  0.3753E+00  0.2173E+01
  -1.368  0.8371E-01  0.2174E+01
  -1.358  0.4060E+00  0.2178E+01
  -1.348  0.3532E+00  0.2181E+01
  -1.338  0.5370E-01  0.2182E+01
  -1.328  0.2092E+00  0.2184E+01
  -1.318  0.4856E+00  0.2189E+01
  -1.308  0.1536E+00  0.2190E+01
  -1.298  0.4401E-01  0.2191E+01
  -1.288  0.3399E+00  0.2194E+01
  -1.278  0.4174E+00  0.2198E+01
  -1.268  0.9976E-01  0.2199E+01
  -1.258  0.3672E+00  0.2203E+01
  -1.248  0.8319E+00  0.2211E+01
  -1.238  0.4532E+00  0.2216E+01
  -1.228  0.4994E-01  0.2216E+01
  -1.218  0.4885E-01  0.2217E+01
  -1.208  0.3716E+00  0.2221E+01
  -1.198  0.3891E+00  0.2225E+01
  -1.188  0.5536E-01  0.2225E+01
  -1.178  0.2285E-01  0.2225E+01
  -1.168  0.2727E+00  0.2228E+01
  -1.158  0.4619E+00  0.2233E+01
  -1.148  0.1059E+00  0.2234E+01
  -1.138  0.7909E-02  0.2234E+01
  -1.128  0.1574E+00  0.2235E+01
  -1.118  0.8160E+00  0.2244E+01
  -1.108  0.6665E+00  0.2250E+01
  -1.098  0.8574E-01  0.2251E+01
  -1.088  0.3941E-01  0.2251E+01
  -1.078  0.5121E+00  0.2257E+01
  -1.068  0.9400E+00  0.2266E+01
  -1.058  0.2335E+00  0.2268E+01
  -1.048  0.8409E-02  0.2268E+01
  -1.038  0.3747E-01  0.2269E+01
  -1.028  0.3397E+00  0.2272E+01
  -1.018  0.4172E+00  0.2276E+01
  -1.008  0.6934E-01  0.2277E+01
  -0.998  0.2628E-02  0.2277E+01
  -0.988  0.7268E-01  0.2278E+01
  -0.978  0.6710E+00  0.2284E+01
  -0.968  0.8406E+00  0.2293E+01
  -0.958  0.1429E+00  0.2294E+01
  -0.948  0.3539E-02  0.2294E+01
  -0.938  0.2228E-01  0.2295E+01
  -0.928  0.2753E+00  0.2297E+01
  -0.918  0.4605E+00  0.2302E+01
  -0.908  0.1043E+00  0.2303E+01
  -0.898  0.3226E-02  0.2303E+01
  -0.888  0.5653E-02  0.2303E+01
  -0.878  0.1418E+00  0.2304E+01
  -0.868  0.4878E+00  0.2309E+01
  -0.858  0.3943E+00  0.2313E+01
  -0.848  0.8823E+00  0.2322E+01
  -0.838  0.1149E+01  0.2334E+01
  -0.828  0.1069E+01  0.2344E+01
  -0.818  0.7931E+00  0.2352E+01
  -0.808  0.9198E+00  0.2361E+01
  -0.798  0.2399E+00  0.2364E+01
  -0.788  0.3106E+00  0.2367E+01
  -0.778  0.4453E+00  0.2371E+01
  -0.768  0.1642E+00  0.2373E+01
  -0.758  0.5243E+00  0.2378E+01
  -0.748  0.7852E+00  0.2386E+01
  -0.738  0.3209E+00  0.2389E+01
  -0.728  0.2559E-01  0.2390E+01
  -0.718  0.4655E-01  0.2390E+01
  -0.708  0.4589E+00  0.2395E+01
  -0.698  0.9917E+00  0.2405E+01
  -0.688  0.8344E+00  0.2413E+01
  -0.678  0.2518E+00  0.2415E+01
  -0.668  0.6531E-01  0.2416E+01
  -0.658  0.3809E+00  0.2420E+01
  -0.648  0.4558E+00  0.2424E+01
  -0.638  0.4768E+00  0.2429E+01
  -0.628  0.3311E+00  0.2433E+01
  -0.618  0.4143E-01  0.2433E+01
  -0.608  0.1557E+00  0.2435E+01
  -0.598  0.4865E+00  0.2439E+01
  -0.588  0.2383E+00  0.2442E+01
  -0.578  0.3328E+00  0.2445E+01
  -0.568  0.4324E+00  0.2449E+01
  -0.558  0.1283E+00  0.2451E+01
  -0.548  0.4813E+00  0.2456E+01
  -0.538  0.8614E+00  0.2464E+01
